label,text
0,tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face lt gt joker face
0,dip s cell dead m coming u better respond shall come
0,know mean texting
0,hi dis yijue happy work wif gek
0,lol oops sorry fun
0,wat happened cruise thing
0,know dat feelin pete wuld em nuther place nuther time mayb
1,lyricalladie f inviting friend reply yes stop send stop frnd
0,world s happiest frnds characters dey just best understanding differences
1,polyphonic tone ur mob week just txt pt st tone free txtin tell ur friends p tone reply hl info
0,yeah just open chat click friend lists make list easy pie
0,alright tyler s got minor crisis home sooner thought asap
0,pick
0,usual u ard smth
0,new theory argument wins d situation loses person dont argue ur friends just kick amp say m correct
0,things antibiotic used chest abdomen gynae infections bone infections
0,poor girl t day lmao
0,just times
1,todays vodafone numbers ending selected receive award number matches receive award
0,pls make note s exposed school vomiting dog cat house let know later
0,japanese proverb u u indian version let leave finally kerala version stop doing make strike
0,sounds like lot time spent chastity device boy grins beatings like good dog going lounge nice long bath
0,worse uses half way stops better complete
0,miserable don t tell u effects birth control massive gut wrenching cramps months didn t sleep night
0,send new number
0,convey regards
1,want latest video handset anytime network mins half price line rental reply delivery tomorrow
0,half years missed friendship
0,pick phone right pls send message
0,oh fuck s sake s like tallahassee
0,haha person gonna ask
1,ou guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd
0,taka lor wat time u wan come n look
1,free polyphonic ringtone text super free poly tone week sn pobox nr zs subscription pw
0,m reaching stops
0,didn t mean post wrote like times ve ritten stuff let sit feeling time angry left hit send stop wasn t checked phone got car wasn t said didn t sleep bored wouldn t time clean fold laundry make bed
1,warner village c colin farrell swat wkend warner village free med popcorn just msg ticket kiosk valid c t c kiosk reply sony mre film offers
0,come online today night
0,special
0,m solihull want
0,good day
0,regret inform u nhs mistake u actually born report yor local hospital b terminated r sorry inconvenience
0,love holiday monday feeling dentists hour
0,way tirupur
1,goal arsenal henry v liverpool henry scores simple shot yards pass bergkamp arsenal goal margin mins
0,ve got flaky parent snot supposed child s job support parent ride age m supposed support ve hurt unintentional hurt nonetheless
0,took hooch walk toaday fell splat grazed knees stayed home tomorrow
0,just dropped em omw
1,nd time tried contact u u won pound prize claim easy p min bt national rate
0,sitting mu waiting suite shower
0,didn t facebook huh
0,g says answer texts confirm deny
0,common hearin r u wat r u doing ur day let ask u different did u smile today gud evng
0,hi dear urgnt don t know whats problem don t want work problem tell wating reply
0,oh yah cancel leh haha
0,e normal pilates intro
0,ok let u noe leave house
0,oh yes like torture watching england
0,wanna art d
0,just hopeing wasn t pissed remember gone sisters
1,got takes wrc rally oz u lucozade energy text rally le p packs lucozade uk wrc itcould u
1,hi sexychat girls waiting text text great night chatting send stop stop service
0,good morning boytoy s yummy lips s sexy buns think crave need
0,match started india lt gt
0,free sir
0,hey want buy
0,hey babe s going did figure going new years
0,k k congratulation
0,g wants know fuck
0,cancelled yeah baby sounds important understand darlin ring later fone love kate x
0,tomarrow want got court lt decimal gt come bus stand
0,home liao ask dad pick
0,omg make wedding chapel frontierville good stuff
0,m eatin lor goin work soon e mountain deer huh watch b liao nice
0,check mail mailed varma kept copy regarding membership care insha allah
0,wrong phone phone answer assume people don t
0,don t think secure lemme know want drive south chill
0,m home probably
1,great news freefone claim guaranteed cash gift speak live operator
1,hi amy sending free phone number couple days access adult parties
0,bus way calicut
0,hi probably having fun message thought id txt u cos im bored james farting night
0,hi baby im sat bloody bus mo wont home wanna somethin later later ortxt jess xx
1,welcome select o service added benefits specially trained advisors free mobile dialling
0,lost pounds doc visit week woot woot m gonna celebrate stuffing face
0,u coming dinner rite dad ask confirm wif u
0,doing masters buy bb cos sale s bf
0,ahhhh just woken bad dream u tho dont like u right didnt know comedy night guess im
0,m vivek got number
0,didn t u lunch
0,mean left early check cos m working
0,want lt gt rs da
0,bit ur smile hppnss drop ur tear sorrow ur heart life heart like wil care u forevr goodfriend
0,yup ok
0,want pretty pussy
1,dear voucher holder meal use following link pc enjoy dining experience
0,people game m mall iouri kaila
1,urgent trying contact u todays draw shows won prize guaranteed land line claim valid hrs
1,donate unicef s asian tsunami disaster support fund texting donate added
0,future planned tomorrow result today best present enjoy future
0,cme want hos morow wil cme got dear didnt say time
0,supposed meet discuss abt trip thought xuhui told afternoon thought lesson
0,hey come online use msn
0,m fine hope good care
0,oops shower u called hey parking garage collapsed university hospital m crazy stuff like does happen
0,aiyo u poor thing u dun wan eat u bathe
0,yar tot u knew dis happen long ago
0,gorgeous pix cumming thank
0,boy late home father power frndship
0,jade paul y didn t u txt u remember barmed want talk u txt
0,spending new years brother family lets plan meet week ready spoiled
0,u doing today
0,said okay sorry
0,slept thinkthis time lt gt pm dangerous
0,networking job
1,goldviking m inviting friend reply yes stop send stop frnd
0,dont let studying stress l r
0,s y u haf busy
0,rushing m working m school rush hungry
0,channel
0,telling coulda real valentine wasn t u pick
1,phony award todays voda numbers ending xxxx selected receive award match quoting claim code standard rates app
0,eta taunton planned hope s okday good xx
0,m hungry buy smth home
0,hey kate hope ur ok u buz wedlunch outsomewhere adrink town cud watershd bit ppl fromwrk bthere love petexxx
0,drive read need write
0,just looked addie goes monday sucks
0,happy new year hope having good semester
0,esplanade lor
0,talk
0,hmph head big baller
0,like actually called punto woulda worse
0,nope ayo travelled forgotten guy
0,looking pick later
1,cds u congratulations ur awarded cd gift vouchers gift guaranteed freeentry wkly draw xt music tncs
0,s year lt gt toyota camry like mr olayiwola s mileage lt gt k clean need know sell raise dough soon landing sell holla
0,guess pub im im happy pig clover saying
0,ill b soon
0,oh k come tomorrow
0,fool dont cheat ok
0,mobile number pls sms ur mail id convey regards achan amma rakhesh qatar
0,way rencontre meet mountains dont
1,won guaranteed cash prize claim yr prize customer service representative pm cost p
0,u attend ur driving lesson times wk n day
0,uncle g just checking rewarding month
0,hello boytoy geeee m missing today like send tm remind m thinking loved loving kiss
0,think need cash def ready
0,hey gals u wanna meet dinner n te
1,dear xxxxxxx u ve invited xchat final attempt contact u txt chat p msgrcvdhg suite lands row w j hl ldn yrs
0,babe doing talking think good boy missing love
0,great office today
0,s cool little getting time soon
0,sad puppy noise
0,yes possible dint try pls dont tell k
0,holla need excuse creep people sarasota
0,happen
0,gonna ask lol think
1,ur cash balance currently pounds maximize ur cash send p meg cc hg suite lands row w j hl
1,private account statement shows redeemed s m points identifier code xx expires
0,chase run s crossing street
1,d like tell deepest darkest fantasies just p min stop texts nat rate
0,coming friday leave pongal news work place
0,hey inconvenient sis huh
0,ok vl u know got adsense approved
0,really good day dudette missing
0,want perumbavoor
0,times told stage use laugh listen aha
1,won t believe s true s incredible txts reply g learn truly amazing things blow mind o fwd p txt
0,didn t hear
0,thanks just talk saturday dear cherish having brother role model
0,pls clarify open return ticket preponed kerala
1,natalie f inviting friend reply yes stop send stop frnd
0,ran younger man make pretty babies
1,jamster free wallpaper text heart t c apply need help
